Gene_ID	Healthy_012	Healthy_011	Healthy_015	Healthy_013	AcneInversa_ROS11E	AcneInversa_ROS8C1	AcneInversa_ROS4D1
Group	Healthy	Healthy	Healthy	Healthy	Acne_Inversa	Acne_Inversa	Acne_Inversa
ENSG00000275438	1.35103	0.941668	0	0.825821	1.58855	1.12288	1.6146
ENSG00000103227	5.78921	5.96713	5.81706	5.8986	5.84608	5.82547	5.72253
ENSG00000260022	2.91586	2.72349	2.31012	2.55902	2.78181	2.11148	3.15194
ENSG00000260316	3.22667	3.2764	2.96352	3.11796	3.11796	3.404	3.39973
ENSG00000260439	3.48672	3.63994	3.78783	3.62616	3.17853	3.61926	3.77851
ENSG00000276931	2.49684	2.83606	2.5067	2.58731	3.03423	2.90853	3.1952
ENSG00000260807	4.98141	5.31682	4.91605	5.04237	3.8444	4.05343	3.72731
ENSG00000005513	4.05565	4.68474	4.64946	4.8145	3.02788	3.60219	2.77364
ENSG00000260496	0.198042	0.594126	0	1.38291	1.97817	0.594126	1.35103
ENSG00000196557	5.09613	4.54455	4.89431	6.22712	5.30215	5.71504	5.64337
ENSG00000261294	0.883744	0.594126	0.941668	2.5067	0.198042	1.53646	1.35103
ENSG00000116176	3.08922	2.64471	2.93583	3.85001	1.92319	3.49063	3.04031
ENSG00000277010	2.20213	1.38291	1.44666	2.39632	1.20508	2.34641	1.6146
ENSG00000197253	4.51386	4.85132	5.29238	4.76662	4.81753	5.6256	5.50168
ENSG00000172236	4.6372	3.80194	4.21429	4.36975	4.18738	5.61486	5.47167
ENSG00000095917	3.57317	3.47804	3.5911	2.90189	2.64471	4.00507	2.20213
ENSG00000260182	1.35103	1.38291	1.44666	0	1.20508	1.35103	1.35103
ENSG00000260284	0.883744	0.941668	1.96134	0.594126	0.594126	0.594126	0.65205
ENSG00000274751	1.35103	0.941668	1.12288	0.594126	1.20508	1.12288	1.6146
ENSG00000103275	6.2882	6.55525	6.68753	6.4774	6.43939	6.57926	6.42514
ENSG00000261505	4.78937	4.8827	4.95191	4.9929	5.15376	5.15656	4.51547
ENSG00000007516	4.0621	4.37289	4.49233	4.48805	4.46165	4.49818	4.51547
ENSG00000007520	5.20512	5.5221	5.50334	5.47895	5.37965	5.53119	5.74705
ENSG00000090581	6.26612	6.41623	6.40392	6.23291	6.14701	6.4183	6.03398
ENSG00000260425	1.35103	1.28727	2.0309	2.20213	1.73678	2.34641	1.35103
ENSG00000059145	6.16167	6.42895	6.39692	6.1815	6.22563	6.43475	6.09547
ENSG00000260132	0.941668	2.0309	1.44666	0.825821	2.22936	1.90412	1.35103
ENSG00000174109	4.59644	4.60046	4.49233	4.51245	3.76429	4.42676	4.52509
ENSG00000197599	3.80194	3.8444	3.59817	3.58757	3.69901	4.10582	3.73039
ENSG00000279930	2.12653	2.32255	2.0309	2.37246	2.34641	2.95052	2.20213
ENSG00000103249	6.63734	6.82312	6.97326	6.70654	6.86883	7.181	6.87015
ENSG00000260051	3.28578	3.2764	3.61926	3.42958	3.34174	4.09287	4.12272
ENSG00000261430	1.53646	0.941668	1.44666	1.64065	1.35103	1.66669	1.97817
ENSG00000219027	1.35103	0.941668	1.12288	0.825821	1.96134	1.53646	1.35103
ENSG00000100726	6.14027	6.20108	6.33147	6.26558	6.28578	6.43022	5.84389
ENSG00000187535	6.00219	6.09123	6.17329	6.02574	5.80478	5.93843	5.51729
ENSG00000260646	1.35103	2.01407	1.12288	1.92319	1.35103	1.35103	2.20213
ENSG00000131634	5.32923	5.44406	5.51836	5.31911	5.76857	5.67721	6.07291
ENSG00000280062	3.14633	3.58404	3.26127	3.35148	2.92948	3.23652	2.66259
ENSG00000280231	1.35103	1.995	2.60639	1.44666	1.96134	2.21574	1.6146
ENSG00000280327	2.85809	2.79686	3.39559	3.11213	2.44037	2.66259	2.97049
ENSG00000260954	1.97817	1.6146	2.0309	1.38291	0.594126	2.34641	1.35103
ENSG00000260989	0.941668	1.995	1.44666	1.66669	1.20508	1.53646	1.35103
ENSG00000007545	6.37546	6.61115	6.28607	6.08461	5.71707	5.7733	5.51529
ENSG00000226890	2.56824	2.68864	2.48625	1.44666	0.941668	1.66669	1.35103
ENSG00000261732	3.12896	3.52887	3.36896	3.15733	2.97049	3.1007	2.49684
ENSG00000206053	7.34641	7.44551	7.09486	6.8613	6.33398	6.33681	6.02266
ENSG00000278987	4.12272	4.41735	4.01675	3.95893	3.66991	3.56936	3.1952
ENSG00000138834	7.50685	7.48975	7.77706	7.60303	7.69224	7.85576	7.20017
ENSG00000275092	2.12653	2.34641	2.74804	2.72349	2.44037	2.35884	2.15841
ENSG00000261399	2.58731	1.97817	2.77364	2.72349	2.44037	2.33498	2.22936
ENSG00000265820	1.69274	1.38291	2.0309	1.66669	0	1.56251	1.97817
ENSG00000261207	3.66677	3.97653	3.86631	3.84168	3.31449	4.00027	3.69901
ENSG00000103024	5.50029	5.55983	5.72476	5.67954	5.36182	5.60602	5.58609
ENSG00000074071	6.0487	6.1974	6.14484	6.0143	5.82425	5.95425	6.06603
ENSG00000197774	6.29292	6.53644	6.45862	6.34103	6.17887	6.40392	5.67164
ENSG00000162032	1.69274	1.97817	2.31012	2.39632	2.33498	2.37246	1.6146
ENSG00000095906	6.24315	6.31655	6.46677	6.16382	6.03459	6.20923	6.12713
ENSG00000099769	3.28578	3.57317	3.28578	3.77851	2.87278	3.05871	2.77364
ENSG00000063854	5.77965	6.01118	6.08281	5.87993	5.62972	5.79387	5.79564
ENSG00000180185	5.38556	5.31286	5.17278	5.20775	4.95562	4.81874	4.75678
ENSG00000162039	0.941668	0.594126	1.96134	1.44666	0	1.56251	1.6146
ENSG00000162040	5.19512	5.43908	5.9942	5.57489	3.62616	3.38703	0.65205
ENSG00000198736	5.49978	5.14022	5.28333	5.06862	5.37004	5.64245	5.53935
ENSG00000140986	4.25373	4.74108	3.52887	2.21574	1.58855	0.594126	0.65205
ENSG00000140990	5.8603	5.98043	5.88902	5.77053	5.73302	5.87047	6.16025
ENSG00000140988	7.2307	7.13825	7.19207	7.06343	7.21255	7.18975	7.81742
ENSG00000255198	3.90859	3.78475	3.71841	3.91375	3.51331	3.72437	3.99809
ENSG00000183751	6.05001	6.29107	6.36646	6.2798	6.07029	6.13609	5.7633
ENSG00000127554	4.29314	4.49542	4.48638	4.29127	4.51547	4.67991	4.91605
ENSG00000127561	2.12653	2.09465	2.40776	2.77364	2.77364	2.60639	3.04031
ENSG00000167962	6.06496	6.16382	6.4478	6.47098	6.23066	6.58603	6.00289
ENSG00000183971	1.6146	0.941668	1.44666	0.825821	1.73678	0.982765	1.28727
ENSG00000065054	5.91652	5.87876	6.05504	5.62635	5.6603	5.93226	5.76687
ENSG00000065057	4.45255	4.52235	4.57143	4.57143	4.18933	4.48349	4.61585
ENSG00000103197	7.4823	7.6374	7.61685	7.53402	7.31064	7.53168	7.04622
ENSG00000008710	7.7752	7.76974	8.17525	8.01096	7.60462	8.06665	7.38289
ENSG00000259933	2.80502	2.60639	2.6985	2.15841	2.22936	2.0309	2.32255
ENSG00000261123	3.08258	3.15194	3.13479	2.49684	2.21574	2.22936	2.33498
ENSG00000261240	0.594126	0.941668	1.12288	0.594126	0.594126	1.35103	0.65205
ENSG00000260447	1.35103	2.21574	2.31012	1.44666	0.594126	2.33498	2.22936
ENSG00000265867	1.6146	1.20508	1.6146	0.594126	0.594126	1.56251	0.65205
ENSG00000167964	4.55543	4.47179	4.60562	4.71049	4.57277	4.27355	4.2969
ENSG00000260260	4.37623	4.50977	4.65577	4.61074	4.10791	3.93901	4.49377
ENSG00000131653	6.89859	7.08083	6.99284	6.93163	6.81317	6.98804	6.84979
ENSG00000167971	3.52887	3.67636	4.18175	3.63994	2.5067	3.05311	2.22936
ENSG00000167965	5.34112	5.58178	5.57103	5.50909	5.13176	5.69304	5.58709
ENSG00000182685	4.55543	4.5111	4.55543	4.48941	4.15951	4.49377	3.92913
ENSG00000184207	5.27346	5.29379	5.32429	5.18875	5.01452	5.07406	5.31682
ENSG00000167967	6.74093	6.92672	6.85721	6.82589	6.40468	6.55826	5.93457
ENSG00000167968	6.13492	6.00989	6.24315	6.1274	4.8962	4.91605	2.77364
ENSG00000167969	6.04038	6.38624	6.12302	5.99822	5.28724	5.55339	5.44257
ENSG00000261663	3.85568	3.69901	3.56936	3.52887	2.90853	3.4131	1.6146
ENSG00000205937	6.59529	6.61785	6.58699	6.52605	6.49652	6.58093	6.33147
ENSG00000260778	2.54916	3.05311	3.5911	3.22667	2.64471	3.33294	2.91586
ENSG00000266643	0.941668	0.941668	0.941668	1.44666	0	1.56251	1.97817
ENSG00000167972	7.62729	8.23712	7.53225	6.95731	5.67818	5.08909	4.91605
ENSG00000243445	1.58855	0.941668	1.12288	0	1.31915	1.08179	1.28727
ENSG00000238098	3.61926	3.86631	3.73039	3.22667	2.81235	2.93583	2.5067
ENSG00000162063	6.10374	6.47296	5.93226	5.44753	5.6728	5.32429	5.11661
ENSG00000260095	2.15841	2.61625	1.73678	1.97817	1.96134	1.56251	1.6146
ENSG00000260874	1.58855	2.52714	2.41835	1.44666	1.20508	2.12653	1.28727
ENSG00000162062	3.43372	3.81918	3.8799	3.37336	3.41702	3.49425	3.26127
ENSG00000259895	2.93583	3.43372	2.83606	2.37246	1.96134	2.66259	2.77364
ENSG00000162068	3.43372	3.43372	3.14633	2.74804	3.32855	3.68956	3.02788
ENSG00000162065	6.89764	7.59242	7.0593	6.54451	5.42342	5.84314	5.50168
ENSG00000260293	4.02369	4.3987	3.61926	3.64315	2.96352	3.77573	3.20541
ENSG00000185883	2.15841	2.21574	2.60639	2.58731	2.14158	2.78181	2.77364
ENSG00000279520	3.53973	3.72437	4.01897	4.05343	4.00259	4.02823	3.90859
ENSG00000162066	5.71152	5.82243	5.92308	5.84646	5.75153	6.04201	5.63281
ENSG00000266232	0.594126	0.941668	1.12288	1.92319	1.58855	1.92319	1.6146
ENSG00000140992	6.05206	6.2745	6.14517	6.09547	5.83996	6.04502	6.04099
ENSG00000261613	0.198042	0	0.982765	0.594126	1.20508	2.22936	2.5067
ENSG00000269937	1.97817	2.40776	2.48625	0.594126	1.92319	2.0796	1.28727
ENSG00000279568	3.12896	2.98956	3.05311	3.06506	2.81235	3.00962	2.78181
ENSG00000280402	0.594126	0.941668	1.12288	0.594126	0.941668	1.66669	0.65205
ENSG00000279162	3.72437	3.68585	4.30377	3.89278	3.47413	3.94438	3.49063
ENSG00000215154	3.98367	4.25725	4.1678	4.1795	3.9419	4.2372	4.12272
ENSG00000205918	1.58855	1.995	0.594126	2.58731	1.20508	1.53646	0.65205
ENSG00000279057	0.883744	1.20508	1.08179	1.44666	1.58855	0.594126	0.65205
ENSG00000260565	6.48323	6.65603	6.73841	6.53764	6.22339	6.25058	6.16963
ENSG00000167977	5.79705	5.81599	5.82837	5.59806	5.68784	5.84878	5.86261
ENSG00000279901	3.08258	2.5067	2.66259	2.74804	2.54916	3.05871	3.16791
ENSG00000172382	4.2372	4.2701	4.31582	4.15751	5.49457	5.70572	3.31449
ENSG00000205913	4.31933	4.37623	4.18175	3.42958	3.46661	3.66677	3.61926
ENSG00000167978	9.5452	9.52618	9.45103	9.65013	9.4236	9.36555	9.17569
ENSG00000103363	6.20923	6.51304	6.40392	6.25609	6.03155	6.38463	6.83444
ENSG00000276791	4.14118	4.13293	4.20267	3.89278	3.73039	3.8799	3.69901
ENSG00000103355	0.198042	0.594126	0	0.594126	0	0.982765	2.78181
ENSG00000007038	3.08258	3.5911	3.20541	3.04031	1.58855	3.43372	1.6146
ENSG00000162078	7.23582	7.70938	6.02825	6.60803	4.74213	3.82755	2.32255
ENSG00000172460	1.47854	2.32255	1.44666	2.49684	1.97817	2.66259	2.5067
ENSG00000005001	5.01866	4.8382	4.65459	4.36155	5.47895	5.58227	0.65205
ENSG00000162076	5.11127	5.30088	5.32429	5.25939	4.89431	5.31224	5.43466
ENSG00000059122	6.46764	6.52191	6.48607	6.53701	6.48627	7.05433	6.33681
ENSG00000262959	2.33498	1.97817	2.0309	1.44666	2.32255	1.92319	1.995
ENSG00000262482	0.883744	1.97817	1.92319	1.44666	2.18708	1.66669	1.6146
ENSG00000131650	3.7213	3.39559	4.01897	3.63602	3.28578	3.66677	2.22936
ENSG00000127564	3.85568	4.21847	4.5403	4.44823	4.94005	4.44197	4.32622
ENSG00000162073	4.36155	4.37775	4.79998	4.7164	4.35149	4.46733	4.27355
ENSG00000270168	2.39632	1.38291	2.15841	1.44666	1.71476	0	2.0309
ENSG00000262152	1.35103	1.38291	1.44666	1.92319	0	2.0309	1.6146
ENSG00000272079	1.35103	2.0309	1.6146	2.21574	0.594126	1.35103	1.6146
ENSG00000213937	0.594126	1.20508	0.941668	0	1.20508	0.982765	1.6146
ENSG00000006327	4.80292	4.64228	4.73209	5.43908	4.93756	4.844	5.74124
ENSG00000103145	5.16116	5.48071	5.56424	5.44697	5.19391	5.5226	5.63925
ENSG00000131652	5.19808	5.43816	5.50168	5.43466	5.29302	5.50856	5.41256
ENSG00000162069	6.61247	6.62717	7.04347	6.90711	5.66497	6.06603	2.0309
ENSG00000205890	4.59772	4.66431	5.07905	4.90858	3.96176	4.10791	1.6146
ENSG00000008516	3.15194	2.76442	3.81388	3.73039	5.40859	4.99548	5.99305
ENSG00000261971	3.66991	3.61926	3.8799	3.75193	4.79899	4.64946	5.12746
ENSG00000008517	3.87147	3.82478	4.63365	4.84508	6.09985	6.12902	6.47764
ENSG00000262370	2.64471	2.78181	3.404	3.31449	3.35148	3.47032	4.25555
ENSG00000263011	0.883744	0.594126	1.44666	0.825821	1.58855	0.594126	1.31915
ENSG00000263072	5.17199	5.08367	5.36601	5.09867	5.0563	5.11661	5.09613
ENSG00000122386	4.89526	4.79998	5.17199	4.82697	4.43902	4.82577	4.45994
ENSG00000085644	5.26158	5.60556	5.91087	5.70816	5.20442	5.59368	5.26947
ENSG00000228146	3.69901	4.03297	4.28273	3.9419	3.40826	3.43372	2.95717
ENSG00000261889	2.39632	2.0309	2.15841	1.92319	1.71476	2.09465	0.65205
ENSG00000010539	4.82697	4.54455	4.7753	4.68595	5.32105	4.98685	5.19878
ENSG00000103313	3.15194	2.95717	2.85809	2.67076	5.69031	5.51529	5.94357
ENSG00000281005	4.13293	4.13293	4.64228	4.07125	4.49818	4.40026	4.64946
ENSG00000006194	6.05644	5.91926	6.07875	6.03014	5.93044	6.11019	6.01118
ENSG00000279330	3.89278	4.09287	3.79366	4.03297	3.90859	3.79366	3.6293
ENSG00000279031	2.33498	2.5067	2.35884	2.58731	2.21574	2.11148	2.5067
ENSG00000140993	3.31449	3.03423	3.15194	3.34694	3.57317	3.13479	3.79366
ENSG00000162086	5.54996	5.23949	5.48706	5.66844	5.71152	5.49457	5.71555
ENSG00000262316	1.47854	0.941668	0	0.594126	1.58855	1.47854	2.22936
ENSG00000168158	1.47854	0.594126	2.15841	0.825821	0	1.66669	0.65205
ENSG00000262118	1.97817	1.97817	1.44666	2.67076	2.48625	1.41478	2.22936
ENSG00000263177	2.64471	1.38291	2.0309	2.37246	1.97817	1.08179	1.31915
ENSG00000232196	2.12653	2.2965	1.96134	1.90412	1.97817	1.92319	1.97817
ENSG00000140987	2.8274	2.60639	2.0309	2.37246	2.34641	2.87278	2.90853
ENSG00000103343	4.2276	4.22946	4.3987	4.61585	4.31085	4.37462	4.74108
ENSG00000167981	4.7164	4.38753	4.24651	4.61074	4.58461	4.49818	4.70693
ENSG00000122390	5.71152	5.72393	5.89162	5.73039	5.88196	6.01168	6.18769
ENSG00000215131	0.594126	1.38291	0.594126	1.24618	0.941668	1.47854	1.31915
ENSG00000103351	5.04237	5.02211	5.07406	5.21608	5.14022	5.02127	5.24023
ENSG00000167984	5.00589	4.67173	5.00147	5.21834	6.65313	6.47012	6.9485
ENSG00000262312	3.28578	2.88759	3.7213	3.38202	4.01675	4.14938	4.5567
ENSG00000188827	5.44349	5.64195	5.3873	5.42274	5.62177	5.71329	5.44349
ENSG00000213918	6.54132	6.44726	6.40836	6.25405	6.30938	6.57038	6.02298
ENSG00000263235	3.20541	3.20039	3.37336	3.12896	2.87278	2.87278	3.15194
ENSG00000126602	6.06672	6.39281	6.2583	6.35263	5.82243	5.91306	5.57007
ENSG00000276754	2.39632	2.0309	1.96134	2.15841	2.52714	2.0796	1.6146
ENSG00000005339	7.76611	7.83237	7.89858	7.96499	7.86062	7.97907	7.87619
ENSG00000262516	2.64471	2.92948	3.31449	2.58731	3.30001	3.35148	3.31449
ENSG00000262185	0.941668	0.941668	1.6146	1.66669	1.47854	1.41478	1.6146
ENSG00000162104	6.61716	6.57468	6.70965	6.67426	6.22895	6.35825	6.20108
ENSG00000263159	1.47854	1.38291	1.12288	1.24618	0	1.08179	1.6146
ENSG00000263105	0.594126	2.20213	2.7567	1.24618	1.16398	1.41478	1.6146
ENSG00000185739	3.35148	3.36896	3.00962	2.33498	3.00962	3.47032	2.22936
ENSG00000262468	3.00297	3.30001	3.23652	2.96352	3.08922	2.79686	2.90853
ENSG00000090447	5.17199	4.99465	5.32723	5.30461	5.10102	5.28662	5.23746
ENSG00000126603	4.81874	4.80292	4.89031	4.69537	5.5256	5.33787	6.01199
ENSG00000262686	1.53646	1.97817	2.0309	2.18708	1.20508	1.92319	1.31915
ENSG00000217930	4.08446	3.56238	3.60885	3.90104	4.03297	4.28098	4.08646
ENSG00000262712	2.56824	2.78181	1.96134	2.32255	2.18708	2.56824	2.22936
ENSG00000280063	4.31085	4.40515	4.28273	4.37462	4.38273	4.79449	4.62092
ENSG00000262246	4.57018	4.51245	4.7753	4.86719	5.63427	5.5637	5.9595
ENSG00000168140	6.2243	6.47164	6.5597	6.75601	6.63788	6.96965	6.34165
ENSG00000103423	6.63031	6.82227	6.59551	6.32852	6.35759	6.32967	6.12459
ENSG00000277170	2.73215	2.72349	2.31012	2.74804	2.38489	2.18708	2.90853
ENSG00000277440	1.97817	2.22936	2.34641	2.58731	2.58731	2.18708	1.6146
ENSG00000275515	1.71476	0.941668	2.0309	1.66669	0.941668	1.08179	1.6146
ENSG00000153406	6.12847	6.30984	6.23677	6.10374	5.9776	5.90619	5.70701
ENSG00000103415	6.17229	6.09985	5.97114	5.86796	6.23039	6.07338	5.90432
ENSG00000089486	5.8986	5.82837	6.13886	5.97431	5.72061	6.02266	6.00803
ENSG00000278434	3.47804	3.49063	3.63994	3.66296	3.47413	3.77851	3.54365
ENSG00000205832	2.18708	2.39632	2.72349	2.74804	2.14158	2.18708	2.95717
ENSG00000153443	5.02465	5.18875	5.14401	5.16317	5.29238	5.38859	5.19158
ENSG00000102858	6.64858	6.7821	6.83444	6.67697	6.70165	7.09044	7.00329
ENSG00000261442	3.49063	3.56238	3.83648	3.39559	3.92913	3.77851	3.54365
ENSG00000278700	2.32255	2.44037	2.38489	1.995	1.97817	2.66259	2.22936
ENSG00000276641	0.297063	1.84394	0	0.825821	1.20508	1.47854	1.58855
ENSG00000168101	5.10195	5.35201	5.19808	5.11661	5.02889	5.26422	5.38274
ENSG00000168096	5.73081	5.89044	5.83821	5.95025	5.71555	5.91652	5.52716
ENSG00000266994	1.35103	1.84394	1.12288	1.24618	1.47854	0.941668	1.58855
ENSG00000166246	3.90859	3.69293	3.73039	3.52525	3.26596	3.77851	3.71151
ENSG00000103199	5.57153	5.60129	5.79435	5.47647	5.57688	5.90121	5.66073
ENSG00000276096	1.71476	1.20508	2.0309	1.24618	1.58855	1.92319	1.6146
ENSG00000140623	1.71476	2.21574	1.12288	1.66669	0	0.594126	0.594126
ENSG00000267795	4.31582	4.46165	3.77007	3.63602	1.97817	2.66259	1.6146
ENSG00000267077	1.35103	0.941668	1.12288	1.44666	0.594126	0.594126	0.594126
ENSG00000067836	5.09613	5.55094	5.30721	5.17349	4.60177	5.15231	4.89431
ENSG00000140632	6.98901	6.9746	6.9339	6.79737	7.00457	7.00646	6.9192
ENSG00000275056	3.15194	3.27156	3.15194	3.52525	3.35148	3.4543	3.5911
ENSG00000118900	7.1001	7.14877	7.107	7.08676	7.02693	7.07138	6.93614
ENSG00000118898	8.77706	8.93196	9.21761	9.28795	8.52641	8.46115	5.08202
ENSG00000103184	4.37775	4.47777	4.68595	4.32951	3.55144	3.05311	1.31915
ENSG00000267072	2.15841	1.38291	1.6146	0.594126	1.20508	1.44666	1.20508
ENSG00000103174	5.18572	5.27346	5.28187	5.20216	5.30088	5.50168	5.47167
ENSG00000033011	4.81548	4.9273	4.83006	4.81753	4.86121	5.22589	5.24204
ENSG00000153446	1.97817	2.97049	2.38489	2.89492	1.92319	3.97653	2.90853
ENSG00000118894	4.10582	4.23161	3.8799	3.69293	3.82755	4.08446	4.32294
ENSG00000273963	1.71476	1.38291	0.594126	0.825821	0	1.41478	1.12288
ENSG00000078328	1.53646	0.941668	1.12288	1.90412	1.20508	1.41478	0.594126
ENSG00000067365	5.75756	5.7597	5.7441	5.75028	5.72018	5.7761	5.73537
ENSG00000279357	0.594126	0.594126	1.12288	0.594126	0.941668	1.92319	2.35884
ENSG00000183044	5.28333	5.62269	5.28187	4.94909	5.0092	5.12425	4.99548
ENSG00000243954	0.941668	1.84394	0.941668	0.825821	0.941668	2.0309	2.22936
ENSG00000238417	0.198042	0.941668	0.594126	0	0.941668	1.44666	1.58855
ENSG00000184857	4.15951	4.23161	4.06428	4.10371	3.73039	4.02823	3.91375
ENSG00000140650	5.90781	5.91694	5.6728	5.87325	6.03155	6.02948	5.96158
ENSG00000260350	0.594126	0	0.594126	1.24618	0.941668	1.44666	1.12288
ENSG00000260276	4.24439	4.26484	3.8799	4.07546	4.41434	4.37623	4.18175
ENSG00000153048	5.75691	5.80129	5.92343	5.81404	6.1046	6.44525	5.93362
ENSG00000283516	0.594126	1.20508	0.941668	0	1.58855	0.594126	1.6146
ENSG00000187555	7.57848	7.39935	7.59659	7.54945	7.47091	7.30292	7.20533
ENSG00000260979	2.12653	2.0796	2.31012	2.32255	2.22936	2.99689	2.90853
ENSG00000182831	7.12905	7.15213	7.1321	7.21733	7.31497	7.19734	7.03386
ENSG00000183454	3.74585	4.40662	4.37623	5.17349	2.91586	2.66259	2.61625
ENSG00000261647	1.35103	1.6146	1.86302	2.66259	0.594126	0	0.594126
ENSG00000266439	0.594126	0	0.594126	0.825821	0.594126	1.47854	2.48625
ENSG00000166669	6.19229	5.90652	5.95532	6.07291	5.8603	5.81901	5.88973
ENSG00000279662	5.98637	5.40594	5.74124	5.85376	5.34423	4.89431	4.69401
ENSG00000199482	2.64471	2.5067	3.15194	2.89492	1.92319	1.47854	0.594126
ENSG00000260468	4.58205	4.1795	4.42533	4.55543	3.26127	3.21544	2.48625
ENSG00000213853	8.28644	8.30506	8.35445	8.39906	7.46854	7.33877	6.64142
ENSG00000260310	3.00962	3.75493	3.91375	3.72437	2.22936	2.5067	1.6146
ENSG00000153060	2.48625	2.54916	1.12288	1.995	1.47854	1.66669	2.48625
ENSG00000262322	0.941668	1.38291	0	0	0.941668	1.38291	1.12288
ENSG00000103274	4.34672	4.33978	4.20488	4.14938	4.56082	4.62463	4.95097
ENSG00000166676	3.35148	3.12356	3.55877	3.62254	4.5111	4.01232	3.97893
ENSG00000262151	2.12653	1.20508	1.86302	1.41478	3.15194	3.35148	3.91375
ENSG00000179583	7.12244	6.62099	6.93854	7.12288	7.97416	8.38729	8.37958
ENSG00000182108	2.32255	1.6146	1.35103	1.995	0.941668	2.60639	2.22936
ENSG00000280153	4.15951	4.1678	3.77851	4.49233	4.52806	5.30721	5.63567
ENSG00000263013	3.67636	3.36896	3.89278	3.404	3.95409	4.0621	4.09287
ENSG00000262222	3.28578	3.23652	3.12356	2.98321	3.44961	3.81388	3.99809
ENSG00000038532	6.9408	6.99441	6.90501	6.90793	6.79507	6.83054	6.63939
ENSG00000229917	2.64471	2.79686	2.35884	2.74804	2.33498	2.77364	2.78913
ENSG00000274038	2.40776	2.32255	2.35884	2.40776	2.44037	2.0796	2.33498
ENSG00000262020	3.15194	2.81235	2.58731	3.15194	2.64471	2.5067	2.48625
ENSG00000263033	1.53646	1.86302	0	1.53646	0.594126	1.38291	1.12288
ENSG00000175643	3.62616	3.86364	4.27532	4.1432	4.11188	4.05565	4.20488
ENSG00000185338	3.00962	2.73215	3.20541	3.20541	4.88571	4.62597	5.40174
ENSG00000262703	3.14114	3.05311	2.78181	3.12896	2.61625	2.0796	1.12288
ENSG00000188897	4.7753	5.23203	5.24562	5.30088	6.54433	5.57056	6.21287
ENSG00000262636	2.12653	1.20508	0.594126	1.66669	1.92319	0.594126	1.12288
ENSG00000262999	0.594126	1.995	1.12288	1.53646	3.1952	2.54916	2.78913
ENSG00000189067	7.05283	7.16535	7.03252	7.08519	7.41164	7.25242	7.79553
ENSG00000184602	5.9151	5.71462	6.00521	5.91968	5.86796	6.06732	6.16787
ENSG00000153066	6.07029	6.17677	6.01542	6.08768	6.77954	7.54061	7.75263
ENSG00000262420	2.77364	2.55902	2.7567	2.74804	3.00962	4.49377	4.65698
ENSG00000122299	6.32295	6.17356	6.32095	6.2745	6.58178	6.42981	6.57849
ENSG00000274505	1.35103	0.941668	1.35103	1.28727	0.941668	1.38291	1.6146
ENSG00000277369	3.55144	3.15733	3.47413	2.5067	3.61926	3.40826	3.47804
ENSG00000171490	6.56705	6.29208	6.32342	6.48085	6.74523	6.40094	6.57587
ENSG00000263307	3.20541	2.87278	2.96352	3.15194	3.16252	2.65337	3.06506
ENSG00000103342	7.40288	7.15761	7.15257	7.33728	7.27259	7.10243	7.2429
ENSG00000261560	4.12869	3.74585	3.5911	3.71151	3.84729	3.83906	3.72437
ENSG00000260318	2.97049	2.91586	2.95717	2.97657	2.91586	2.97049	2.64471
ENSG00000261216	2.39632	2.74804	2.15841	2.20213	2.15841	2.5067	2.0309
ENSG00000234719	2.49684	2.21574	2.21574	3.04031	1.92319	2.12653	2.22936
ENSG00000048462	3.62616	3.11796	2.64471	2.66259	3.99809	5.00065	5.14712
ENSG00000260224	0.941668	1.20508	0	1.28727	0.941668	0.941668	0.594126
ENSG00000048471	7.11053	7.09657	7.00199	7.07319	7.305	7.28156	7.2036
ENSG00000260488	1.995	2.40776	1.6146	2.0309	1.97817	1.92319	2.0309
ENSG00000241641	2.15841	2.0309	2.51728	2.5067	2.22936	2.81235	2.22936
ENSG00000175604	3.76115	3.64667	3.79633	3.67636	3.84729	4.09287	3.49063
ENSG00000261293	2.64471	2.5067	2.51728	2.98321	2.14158	2.77364	2.87278
ENSG00000238685	2.49684	1.86302	1.86302	1.64065	2.34641	2.39632	1.12288
ENSG00000261394	2.56824	2.31012	1.96134	2.48625	2.60639	2.39632	2.48625
ENSG00000260723	2.87278	2.40776	2.34641	2.33498	2.74804	2.85809	2.48625
ENSG00000278979	3.50569	3.27156	3.52887	3.80805	3.49063	3.71151	3.47804
ENSG00000260601	2.15841	3.11796	2.64471	2.48625	2.96352	3.06506	2.87278
ENSG00000259876	2.34641	2.5067	2.21574	2.66259	2.35884	2.65337	2.77364
ENSG00000259899	1.86302	1.86302	2.15841	2.33498	1.58855	2.12653	2.22936
ENSG00000103381	5.26005	5.36367	5.25828	5.64649	5.76857	5.78839	6.06227
ENSG00000260378	2.73215	2.85809	2.88759	2.49684	2.90853	3.34694	3.34174
ENSG00000261158	2.77364	2.80502	2.56824	2.49684	3.05311	2.85809	2.95717
ENSG00000237515	2.73987	2.40776	2.72349	2.66259	1.47854	0	0.594126
ENSG00000175595	5.13578	5.06862	4.9097	5.09792	5.01004	5.12572	5.54703
ENSG00000242307	0.941668	2.21574	1.12288	1.28727	1.58855	1.66669	2.22936
ENSG00000262732	2.49684	1.995	2.58731	1.92319	2.15841	2.65337	2.22936
ENSG00000262097	2.14158	2.21574	2.58731	2.56824	1.58855	1.66669	2.48625
